date,country,co2_per_capita,temp_avg,renewable_share,gdp_per_capita
2002-05-31,Berlin,5.495365152338118,8.688886216938105,0.13564335475896463,28654.03697659812
2002-06-30,Berlin,5.126837553438866,8.007871201133188,0.13044548516298765,28654.03697659812
2002-07-31,Berlin,4.708860003969482,10.442218922169278,0.1656087507261319,30583.913041049756
2002-08-31,Berlin,4.869654461006073,8.518122462493153,0.11934626384961962,30583.913041049756
2002-09-30,Berlin,4.716800840149602,10.120102975869685,0.1490569546331959,30583.913041049756
2002-10-31,Berlin,4.605055734927309,7.76215934806231,0.13760678932389656,30583.913041049756
2002-11-30,Berlin,4.842544390108288,9.447537961270298,0.121169312354587,30583.913041049756
2002-12-31,Berlin,4.736800496676054,7.178864627432816,0.12770556600349225,30583.913041049756
2003-01-31,Berlin,5.583237740353792,9.709817666037218,0.15511624506348742,30583.913041049756
2003-02-28,Berlin,5.4905433892335544,10.840871020244531,0.15417748947580467,30583.913041049756
2003-03-31,Berlin,5.35262607957298,8.759786661728302,0.14467467154369376,30583.913041049756
2003-04-30,Berlin,5.3193720443131305,9.44678070288408,0.13549984693594025,30583.913041049756
2003-05-31,Berlin,5.265268369387968,9.152449012153944,0.14567435337202977,30583.913041049756
2003-06-30,Berlin,5.022142252101585,9.101348884753268,0.1513584153753211,30583.913041049756
2003-07-31,Berlin,4.807124880190023,7.9271856996363335,0.13553523127907238,36853.32270135972
2003-08-31,Berlin,4.995625220778315,6.964153789869608,0.16614444114626895,36853.32270135972
2003-09-30,Berlin,4.902056149635144,8.25257908777257,0.1560918860533602,36853.32270135972
2003-10-31,Berlin,5.074741333044672,10.348641079205585,0.1461933843739825,36853.32270135972
2003-11-30,Berlin,4.8923346506209615,9.660174741403758,0.12742007273559233,36853.32270135972
2003-12-31,Berlin,5.779226939878971,9.367826905920367,0.160118197764218,36853.32270135972
2004-01-31,Berlin,5.019771274347869,8.323971182782811,0.16349087769986426,36853.32270135972
2004-02-29,Berlin,5.425978639528543,8.814131810664064,0.15896590949483294,36853.32270135972
2004-03-31,Berlin,4.898872916097789,9.02285743729992,0.1620962567658847,36853.32270135972
2004-04-30,Berlin,5.5378362574814775,10.794474067045401,0.17745829450709671,36853.32270135972
2004-05-31,Berlin,5.363716668312786,8.84715990733904,0.15783844504479894,36853.32270135972
2004-06-30,Berlin,4.980653926161,9.696819863399714,0.1760289810906163,36853.32270135972
2004-07-31,Berlin,4.9390739778278165,9.76123462730096,0.14921715187497125,41480.0830972482
2004-08-31,Berlin,4.708325172316802,7.192760047434954,0.15201044119824253,41480.0830972482
2004-09-30,Berlin,4.889416463055498,6.4370193037685475,0.16527854360766264,41480.0830972482
2004-10-31,Berlin,4.625320571243825,11.044969774694982,0.1588271146516812,41480.0830972482
2004-11-30,Berlin,4.912018780929987,10.581696140270298,0.17612117916696943,41480.0830972482
2004-12-31,Berlin,4.506351901060348,8.470980400777114,0.15550208776729127,41480.0830972482
2005-01-31,Berlin,5.271733087533425,9.464295562111406,0.15572376521469866,41480.0830972482
2005-02-28,Berlin,5.389609841809142,8.827138672711802,0.17955791406320604,41480.0830972482
2005-03-31,Berlin,5.022126956083245,8.569360587222159,0.179822348426207,41480.0830972482
2005-04-30,Berlin,5.292694364876215,10.200098974802241,0.16862962276026913,41480.0830972482
2005-05-31,Berlin,4.754544458767056,9.634582080103833,0.18354545218260296,41480.0830972482
2005-06-30,Berlin,5.765437688680262,7.62974820247479,0.17479271370408492,41480.0830972482
2005-07-31,Berlin,5.121634833680522,9.321441028669259,0.16065150868314518,42101.32362555228
2005-08-31,Berlin,4.670513210002727,8.321165085417944,0.15599459787300934,42101.32362555228
2005-09-30,Berlin,4.52816115148079,10.979318511429899,0.16257111122172757,42101.32362555228
2005-10-31,Berlin,5.254197770978404,10.295050616927906,0.1504579583318089,42101.32362555228
2005-11-30,Berlin,4.517742997178041,10.325386260977332,0.1716184689919239,42101.32362555228
2005-12-31,Berlin,4.686203708411314,6.58466347063152,0.17954884700532367,42101.32362555228
2006-01-31,Berlin,5.277054188355577,11.290410803690953,0.17406729897392811,42101.32362555228
2006-02-28,Berlin,5.087091546760694,9.250627049622585,0.18905862708183765,42101.32362555228
2006-03-31,Berlin,5.470514860999114,9.27970142398454,0.18783618065592922,42101.32362555228
2006-04-30,Berlin,5.521623631164609,8.997885729346335,0.1924589759599443,42101.32362555228
2006-05-31,Berlin,5.226543165368788,9.183725133773388,0.18761532487808721,42101.32362555228
2006-06-30,Berlin,5.457964216781694,9.293424192148242,0.17595980399374322,42101.32362555228
2006-07-31,Berlin,4.959162298363792,9.402981979703174,0.17991445695415298,44376.401993874475
2006-08-31,Berlin,5.1866722282925695,8.450011718374407,0.16438185758793547,44376.401993874475
2006-09-30,Berlin,5.016548247360346,10.65261930152119,0.17827672307405706,44376.401993874475
2006-10-31,Berlin,5.01475208986849,8.728870641460222,0.18545120714123858,44376.401993874475
2006-11-30,Berlin,5.051573998287253,9.990607259296345,0.1837876873709841,44376.401993874475
2006-12-31,Berlin,4.7943841032323915,9.20544143182948,0.18202931038319695,44376.401993874475
2007-01-31,Berlin,4.788377219211215,10.350232054461094,0.19136540957020656,44376.401993874475
2007-02-28,Berlin,5.0207900779932215,6.8810648996102035,0.1831429497052862,44376.401993874475
2007-03-31,Berlin,5.255220096098683,10.05754301328784,0.18154722245310395,44376.401993874475
2007-04-30,Berlin,5.484927737557694,9.016040705339881,0.19087957978239872,44376.401993874475
2007-05-31,Berlin,5.5667099402599804,8.47882364510076,0.1941952376815788,44376.401993874475
2007-06-30,Berlin,5.039054112503821,9.63939754415379,0.20132725838259363,44376.401993874475
2007-07-31,Berlin,4.7664367039433015,8.736597699037544,0.19697806201230192,50821.10606537868
2007-08-31,Berlin,4.915996403315998,8.926935940496369,0.2005146388867201,50821.10606537868
2007-09-30,Berlin,4.553051729081543,11.042948286478262,0.1755989721566314,50821.10606537868
2007-10-31,Berlin,4.77755980027679,11.699849993364804,0.17163081991204968,50821.10606537868
2007-11-30,Berlin,5.1094200221773285,7.778287599949765,0.18698819833678249,50821.10606537868
2007-12-31,Berlin,4.773193150355893,9.25851382719999,0.2066510974623488,50821.10606537868
2008-01-31,Berlin,5.169150322555397,9.730094163262004,0.21495715612225696,50821.10606537868
2008-02-29,Berlin,5.211504021458742,12.161446611058569,0.19399415233436176,50821.10606537868
2008-03-31,Berlin,5.538977313494721,8.822213405748979,0.19972195991927275,50821.10606537868
2008-04-30,Berlin,5.291198966630904,9.4873370227514,0.19760039863775242,50821.10606537868
2008-05-31,Berlin,5.011809274413935,6.243012581252339,0.1947250874380061,50821.10606537868
2008-06-30,Berlin,4.729874064369304,8.061258880756396,0.19890135995904218,50821.10606537868
2008-07-31,Berlin,4.706828291119251,8.506284956685182,0.20673911332329703,55654.997754417476
2008-08-31,Berlin,4.76688146178133,8.600406514136749,0.20325985929921592,55654.997754417476
2008-09-30,Berlin,4.666670516490813,9.675660145932653,0.21242570229442612,55654.997754417476
2008-10-31,Berlin,4.72067448677357,10.084113280587987,0.193855410149712,55654.997754417476
2008-11-30,Berlin,4.732521127259977,8.64601226633022,0.211916051455545,55654.997754417476
2008-12-31,Berlin,4.929465121412551,10.155818124612619,0.20925842744206896,55654.997754417476
2009-01-31,Berlin,5.756821750588878,10.282048851525062,0.20348991234853692,55654.997754417476
2009-02-28,Berlin,5.658911294486849,7.082852755084382,0.18975108404198213,55654.997754417476
2009-03-31,Berlin,5.185323856277078,7.175670212622857,0.20966555784473348,55654.997754417476
2009-04-30,Berlin,5.148761715872201,9.120647221319054,0.20975293880733828,55654.997754417476
2009-05-31,Berlin,5.0166450568898036,9.031046086912983,0.21793191681864438,55654.997754417476
2009-06-30,Berlin,5.450257150459902,7.472816293878705,0.19326463501654595,55654.997754417476
2009-07-31,Berlin,5.86307755530719,8.799485636244096,0.21865265244604778,50966.26423502712
2009-08-31,Berlin,4.817932560973641,8.963858662430543,0.21414995309841642,50966.26423502712
2009-09-30,Berlin,4.554044034561606,8.60397553094653,0.21660440386676638,50966.26423502712
2009-10-31,Berlin,5.174658861670254,7.999565852244282,0.20889212616708325,50966.26423502712
2009-11-30,Berlin,4.8159346443549,9.053634563279275,0.2165744452548517,50966.26423502712
2009-12-31,Berlin,5.457977365698266,9.616240667603783,0.2042263026894715,50966.26423502712
2010-01-31,Berlin,5.461255255021648,12.24494873865338,0.2216574185315996,50966.26423502712
2010-02-28,Berlin,5.358789711559977,9.831541813463764,0.23171632784335536,50966.26423502712
2010-03-31,Berlin,5.069704953076333,7.998695134735273,0.22264515941526367,50966.26423502712
2010-04-30,Berlin,5.266452002073663,8.938435798365864,0.2240592275144086,50966.26423502712
2010-05-31,Berlin,4.955786338194072,9.985916291356618,0.23712225507029988,50966.26423502712
2010-06-30,Berlin,5.032336984082733,8.039681164024575,0.20964488771239115,50966.26423502712
2010-07-31,Berlin,5.37291632967205,8.62031619317988,0.22086109153426461,50876.35991715516
2010-08-31,Berlin,4.693461674820816,9.225244945243826,0.21193558350348474,50876.35991715516
2010-09-30,Berlin,4.7995003166419234,11.716596407147344,0.23877691478733493,50876.35991715516
2010-10-31,Berlin,5.038254891079054,8.063134705592782,0.21644785480682321,50876.35991715516
2010-11-30,Berlin,4.670246990353834,8.128080516575409,0.2210276372421817,50876.35991715516
2010-12-31,Berlin,5.109473312803516,8.786011569734352,0.2379048761657278,50876.35991715516
2011-01-31,Berlin,5.302392015098869,10.236931901878156,0.23407763484587155,50876.35991715516
2011-02-28,Berlin,5.225379275681376,11.16174072001372,0.2376079799108103,50876.35991715516
2011-03-31,Berlin,5.113303297940092,10.649822769495577,0.21996651057835373,50876.35991715516
2011-04-30,Berlin,4.861354274202196,10.22608969879476,0.2294111834343635,50876.35991715516
2011-05-31,Berlin,4.651331101644159,9.493791678820541,0.23251224524874387,50876.35991715516
2011-06-30,Berlin,5.517727510128573,9.4888246601723,0.2392640627537299,50876.35991715516
2011-07-31,Berlin,4.745266411235245,9.49816680634777,0.2291326028357025,57157.17142602864
2011-08-31,Berlin,5.064044807681343,7.9692246166930705,0.2421921463509762,57157.17142602864
2011-09-30,Berlin,5.148636713693033,9.72497288361951,0.23231331633380645,57157.17142602864
2011-10-31,Berlin,4.878423974950036,9.0173811987859,0.23767607775811195,57157.17142602864
2011-11-30,Berlin,5.178493554575966,10.229877857471418,0.24029400543194512,57157.17142602864
2011-12-31,Berlin,5.179100919847388,8.067176909142905,0.23618559425173802,57157.17142602864
2012-01-31,Berlin,5.392793866451246,10.55123678881986,0.23179217982299694,57157.17142602864
2012-02-29,Berlin,5.865142497504888,9.456492214662775,0.24249310683897626,57157.17142602864
2012-03-31,Berlin,5.47107759560712,9.265454404876763,0.24117505996688698,57157.17142602864
2012-04-30,Berlin,5.090280795780766,11.311940486226266,0.24282844887448302,57157.17142602864
2012-05-31,Berlin,5.057206315811005,8.123438141154256,0.23843688473248248,57157.17142602864
2012-06-30,Berlin,4.866717090095285,8.523007220026777,0.23742809773402013,57157.17142602864
2012-07-31,Berlin,4.936323485941553,10.611086081795793,0.2367272724729408,53661.619105688274
2012-08-31,Berlin,5.1533944085890155,8.183388396020328,0.22997242680508273,53661.619105688274
2012-09-30,Berlin,4.659784808814035,10.062925791122224,0.23361938388158512,53661.619105688274
2012-10-31,Berlin,5.041252509996462,10.594908140934212,0.24971068380916986,53661.619105688274
2012-11-30,Berlin,5.474873171824618,9.000821091091707,0.22204990282771497,53661.619105688274
2012-12-31,Berlin,5.501260942807573,9.994593774866644,0.23992568918444754,53661.619105688274
2013-01-31,Berlin,5.107817183175408,8.36068511185796,0.24764889104612248,53661.619105688274
2013-02-28,Berlin,5.232303270454114,9.130298923660447,0.24844169458127463,53661.619105688274
2013-03-31,Berlin,4.96393440576196,8.471207365390311,0.2555998470162377,53661.619105688274
2013-04-30,Berlin,5.095698161088377,8.607583519313012,0.256164907965639,53661.619105688274
2013-05-31,Berlin,5.43637406277293,8.36531082039974,0.2441033124319335,53661.619105688274
2013-06-30,Berlin,4.742811045191216,8.524720060497923,0.2517390182484832,53661.619105688274
2013-07-31,Berlin,4.608905622833724,11.496672636396344,0.2649869130099959,56648.20242170904
2013-08-31,Berlin,4.836218124831729,8.980579948955212,0.25729871458491477,56648.20242170904
2013-09-30,Berlin,5.014334277706859,9.712288964125323,0.24440612344482593,56648.20242170904
2013-10-31,Berlin,4.793554481396993,7.909408034088725,0.2424042414026289,56648.20242170904
2013-11-30,Berlin,4.75693363967883,9.557063409756267,0.25622369730978517,56648.20242170904
2013-12-31,Berlin,4.921707787352517,9.33030472536785,0.2513665654032541,56648.20242170904
2014-01-31,Berlin,4.893721654835089,8.564322966219219,0.274976571110637,56648.20242170904
2014-02-28,Berlin,5.133518270967285,9.477890626274977,0.2678859041908628,56648.20242170904
2014-03-31,Berlin,5.320293163360904,8.91410768868374,0.274041684930482,56648.20242170904
2014-04-30,Berlin,5.59799524529146,8.112269733913855,0.26618616502414666,56648.20242170904
2014-05-31,Berlin,5.1372294110823855,9.425967431579915,0.24696075164603642,56648.20242170904
2014-06-30,Berlin,5.0619158716735315,9.950745003766574,0.2416228055269288,56648.20242170904
2014-07-31,Berlin,5.375188533160764,8.371664157003051,0.2528184688396725,58751.51894437596
2014-08-31,Berlin,4.368486140314151,9.533810940444637,0.25611260849847056,58751.51894437596
2014-09-30,Berlin,5.009920822456447,10.227370274071507,0.2624871905308289,58751.51894437596
2014-10-31,Berlin,4.771229308612446,10.492886928787282,0.2706470024993656,58751.51894437596
2014-11-30,Berlin,5.0468025288513605,7.786093942609539,0.2551447419108952,58751.51894437596
2014-12-31,Berlin,5.3163094395813895,9.404366898157425,0.2499156950401195,58751.51894437596
2015-01-31,Berlin,5.324788395116929,11.76003701517397,0.27424058332532486,58751.51894437596
2015-02-28,Berlin,5.595772400151366,10.26906629922731,0.283913358011464,58751.51894437596
2015-03-31,Berlin,5.320736825059516,10.190218559585155,0.2790142329404127,58751.51894437596
2015-04-30,Berlin,5.165444790377435,8.423330544490623,0.2807159667970985,58751.51894437596
2015-05-31,Berlin,5.131524681182113,9.175727891785934,0.24859306799659672,58751.51894437596
2015-06-30,Berlin,5.187459050860175,8.96009596866007,0.2576577710496081,58751.51894437596
2015-07-31,Berlin,4.920400478982014,8.649534795451938,0.2776730295837401,50315.70589328664
2015-08-31,Berlin,5.026236391409083,8.238054224814013,0.2805823720825026,50315.70589328664
2015-09-30,Berlin,5.3380870175387996,10.183776454861441,0.26433466412814266,50315.70589328664
2015-10-31,Berlin,4.956974769821588,10.4706559628055,0.27141787431527786,50315.70589328664
2015-11-30,Berlin,5.0668163146047025,7.508644328793667,0.2759951408422393,50315.70589328664
2015-12-31,Berlin,5.271180187645086,7.21340172073194,0.26253679394422186,50315.70589328664
2016-01-31,Berlin,5.2600863541251766,9.28820092216513,0.29691575895327166,50315.70589328664
2016-02-29,Berlin,5.323336394294069,8.823895867687959,0.27345881820556134,50315.70589328664
2016-03-31,Berlin,5.696263615217056,10.999022669510916,0.27284153101166914,50315.70589328664
2016-04-30,Berlin,5.3604901757316545,10.788751054648737,0.28699009417250354,50315.70589328664
2016-05-31,Berlin,5.589563162987603,9.500332667244363,0.27866411541796243,50315.70589328664
2016-06-30,Berlin,5.208504431693972,9.941314022528573,0.29500543936489415,50315.70589328664
2016-07-31,Berlin,4.798887502862409,10.054489324368985,0.269057303899742,51538.72583192328
2016-08-31,Berlin,4.868786583346385,9.419339456338468,0.27143599557384873,51538.72583192328
2016-09-30,Berlin,4.928485180558445,10.71266281470893,0.27313757767628183,51538.72583192328
2016-10-31,Berlin,4.973704128362308,9.83405799408497,0.2895330642040286,51538.72583192328
2016-11-30,Berlin,5.02582465332,9.319529024590215,0.2874425355907604,51538.72583192328
2016-12-31,Berlin,5.106220487805154,8.03164483364863,0.27102588784165693,51538.72583192328
2017-01-31,Berlin,5.598798180374386,7.921388766146454,0.2894366198730176,51538.72583192328
2017-02-28,Berlin,5.491911938012461,10.15529425174882,0.3256105731088885,51538.72583192328
2017-03-31,Berlin,5.214389093474343,9.313514909575863,0.28501015679496006,51538.72583192328
2017-04-30,Berlin,5.007712454353512,9.112937579605916,0.2851899367967855,51538.72583192328
2017-05-31,Berlin,5.1840435970807235,10.291956652929628,0.2972782794905614,51538.72583192328
2017-06-30,Berlin,5.253908300149843,9.775998221676437,0.2789388443083209,51538.72583192328
2017-07-31,Berlin,5.263644186444754,10.530605806430419,0.3011469344155789,54664.72097944068
2017-08-31,Berlin,4.659775719583432,9.191454976144346,0.29769358084230296,54664.72097944068
2017-09-30,Berlin,5.23363626864601,9.925665739244671,0.2723476100794371,54664.72097944068
2017-10-31,Berlin,4.869364755493597,8.017526421341275,0.29456040255911536,54664.72097944068
2017-11-30,Berlin,4.89685590188398,10.425019925725291,0.28359340881200634,54664.72097944068
2017-12-31,Berlin,5.105989206031724,8.36179035721697,0.2912272277064931,54664.72097944068
2018-01-31,Berlin,5.370135529012797,9.497101697756666,0.2865789580017878,54664.72097944068
2018-02-28,Berlin,5.759684004537698,9.3669234110823,0.29424372892011025,54664.72097944068
2018-03-31,Berlin,5.18533352032425,7.44552774437783,0.2967768626554217,54664.72097944068
2018-04-30,Berlin,5.585741708931126,8.44947713105526,0.29824642638029136,54664.72097944068
2018-05-31,Berlin,5.473188274672389,11.10828081544498,0.2957901582334669,54664.72097944068
2018-06-30,Berlin,5.349278112456436,9.313906830335423,0.2964238637756822,54664.72097944068
2018-07-31,Berlin,4.234780267799396,9.160014031979712,0.3087327800958096,58699.40239345848
2018-08-31,Berlin,4.9332831602999505,11.228321648883112,0.304330023719307,58699.40239345848
2018-09-30,Berlin,5.059539509749572,8.586644039634553,0.29876190191154534,58699.40239345848
2018-10-31,Berlin,5.063924913360224,9.210854904883144,0.3081752593884732,58699.40239345848
2018-11-30,Berlin,5.20485297194915,10.506220937066216,0.28578448245233345,58699.40239345848
2018-12-31,Berlin,5.520358333331508,10.604159322517862,0.31652931292544145,58699.40239345848
2019-01-31,Berlin,5.654970550014034,6.143547682154599,0.2986565257682353,58699.40239345848
2019-02-28,Berlin,5.574832222966599,11.04394385184758,0.3226161113673734,58699.40239345848
2019-03-31,Berlin,5.392363873986076,11.737072704000562,0.31473310470257526,58699.40239345848
2019-04-30,Berlin,5.943933963151025,9.640382365960006,0.29857399788137295,58699.40239345848
2019-05-31,Berlin,5.0377240050694505,9.322282135537295,0.3053203716693814,58699.40239345848
2019-06-30,Berlin,5.187392300042002,9.914194352803955,0.33322368313071576,58699.40239345848
2019-07-31,Berlin,5.490186589697402,8.261479815680131,0.3276880170473196,57187.439687696395
2019-08-31,Berlin,4.8694711088566285,10.458164099419225,0.3081472477035198,57187.439687696395
2019-09-30,Berlin,5.065510951656202,11.39483683572238,0.3179984960678996,57187.439687696395
2019-10-31,Berlin,4.87266517207526,6.957749560408608,0.3065897956040877,57187.439687696395
2019-11-30,Berlin,5.142807787396148,9.258418635857419,0.29795092785449134,57187.439687696395
2019-12-31,Berlin,4.925432493323606,7.853663001699388,0.3096162557592577,57187.439687696395
2020-01-31,Berlin,5.378111569515008,10.817439063573508,0.3215039638338388,57187.439687696395
2020-02-29,Berlin,5.470536088793271,11.190088742202796,0.3151642783461783,57187.439687696395
2020-03-31,Berlin,5.6665464554885485,7.821120726858476,0.32248551493340555,57187.439687696395
2020-04-30,Berlin,5.336713212088183,8.618738280830101,0.32013534683535866,57187.439687696395
2020-05-31,Berlin,5.622776666501458,10.266700008475768,0.3205087417335448,57187.439687696395
2020-06-30,Berlin,5.5987468200929404,9.665676834446463,0.31998274506058233,57187.439687696395
2020-07-31,Berlin,4.867414033067351,8.674233085574297,0.32377217958575005,56873.84814053628
2020-08-31,Berlin,5.3011954224451605,11.60957446656157,0.3234421871852175,56873.84814053628
2020-09-30,Berlin,5.007617745867745,8.189063889731274,0.318105777866572,56873.84814053628
2020-10-31,Berlin,4.924973092628148,10.080320424234593,0.33330700180585565,56873.84814053628
2020-11-30,Berlin,5.116711261155501,9.323032863254989,0.3097969881478443,56873.84814053628
2020-12-31,Berlin,5.468829172635309,8.475237239414824,0.3306282757772188,56873.84814053628
2021-01-31,Berlin,4.879963636238737,12.203828308714591,0.32228482743211795,56873.84814053628
2021-02-28,Berlin,4.785462753862694,9.632575341879198,0.3288195506465883,56873.84814053628
2021-03-31,Berlin,5.424159556190908,8.807529518582117,0.31743221476468475,56873.84814053628
2021-04-30,Berlin,5.2392311085358925,9.689054634826975,0.3341987740301093,56873.84814053628
2021-05-31,Berlin,5.435498075522567,9.89905480540644,0.32628103924532253,56873.84814053628
2021-06-30,Berlin,5.012221201657162,9.869448730522947,0.3103048847205375,56873.84814053628
2021-07-31,Berlin,4.715407092857692,10.555340118941064,0.3433234741889826,62819.09519933064
2021-08-31,Berlin,5.4760898473324255,8.403789949794621,0.32709036985086853,62819.09519933064
2021-09-30,Berlin,5.298881257095875,11.835234884885878,0.3475239165706055,62819.09519933064
2021-10-31,Berlin,4.916632223916406,10.58660215215967,0.34658784929730674,62819.09519933064
2021-11-30,Berlin,5.513231168459822,7.9041471403261365,0.32724512148158785,62819.09519933064
2021-12-31,Berlin,5.340144075350813,8.124992991090659,0.32486525831953417,62819.09519933064
2022-01-31,Berlin,5.3394041947296955,10.647952231073674,0.331952078308181,62819.09519933064
2022-02-28,Berlin,5.283051031351235,9.445946264660257,0.33561275586917727,62819.09519933064
2022-03-31,Berlin,5.192396940385227,9.89574506405953,0.3506582733764422,62819.09519933064
2022-04-30,Berlin,5.708232899769413,8.33219083574701,0.3463843450096882,62819.09519933064
2022-05-31,Berlin,4.934318121396697,8.794041984309146,0.3466017440164241,62819.09519933064
2022-06-30,Berlin,4.81419691062446,10.0651114658715,0.32704159847140823,62819.09519933064
2022-07-31,Berlin,4.985091044387427,10.250505521998846,0.342143431021048,60607.82155662515
2022-08-31,Berlin,5.432637926534752,9.912383001909946,0.3264536645924664,60607.82155662515
2022-09-30,Berlin,5.488089265272065,10.755430846962485,0.33868643881365107,60607.82155662515
2022-10-31,Berlin,5.333349176489165,9.615836770684798,0.33896040191778537,60607.82155662515
2022-11-30,Berlin,4.696463309137291,9.94262613638946,0.3488149369551119,60607.82155662515
2022-12-31,Berlin,4.94887689784695,11.035026369593657,0.33819030471795725,60607.82155662515
2023-01-31,Berlin,5.172195805271558,6.208074559212838,0.3526247077631002,60607.82155662515
2023-02-28,Berlin,5.18370463560983,8.333578082565227,0.3407590798050618,60607.82155662515
2023-03-31,Berlin,5.459445374370582,9.416814373674708,0.35359988678168086,60607.82155662515
2023-04-30,Berlin,5.44295424158525,8.613592606761117,0.3638076211603321,60607.82155662515
2023-05-31,Berlin,5.6604069651243645,11.365980128938704,0.3473853688187393,60607.82155662515
2023-06-30,Berlin,5.398405262695115,10.52704077281021,0.3508072600852315,60607.82155662515
2023-07-31,Berlin,4.560845840405673,11.557493991745169,0.3471812952940705,65732.12018825892
2023-08-31,Berlin,4.928082426543572,10.024303671444372,0.35061967320543547,65732.12018825892
2023-09-30,Berlin,4.741311317710175,8.687796287007174,0.33742395074573267,65732.12018825892
2023-10-31,Berlin,4.324703183173412,8.923006113468007,0.351722367993313,65732.12018825892
2023-11-30,Berlin,5.186849690191814,8.593081084363414,0.34044377185454516,65732.12018825892
